,id_left,date,latitude,longitude,Dates,Time,time_bins,coordinates,index_right,addr:city,addr:country,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,operator,phone,ref,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,height,landuse,office,shop,source,start_date,wikipedia,id_right,timestamp,version,tags,osm_type,internet_access,changeset
421,422,20-01-21 00:43,103.86217909999999,1.366510928,2021-01-20,00:43:00,Evening,POINT (103.86217909999999 1.366510928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,423,14-01-22 07:03,103.9001728,1.238788684,2022-01-14,07:03:00,Morning,POINT (103.9001728 1.238788684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,424,31-12-20 09:29,103.8605474,1.3532238669999999,2020-12-31,09:29:00,Morning,POINT (103.8605474 1.3532238669999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,425,13-11-20 19:51,103.87563759999999,1.258233243,2020-11-13,19:51:00,Evening,POINT (103.87563759999999 1.258233243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,426,28-08-21 09:40,103.871984,1.284610405,2021-08-28,09:40:00,Morning,POINT (103.871984 1.284610405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,427,01-02-22 22:22,103.7980303,1.284104071,2022-01-02,22:22:00,Evening,POINT (103.7980303 1.284104071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,428,06-04-21 17:52,103.8479261,1.3205406640000001,2021-06-04,17:52:00,Morning,POINT (103.8479261 1.3205406640000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,429,08-08-21 20:29,103.84350690000001,1.348818354,2021-08-08,20:29:00,Evening,POINT (103.84350690000001 1.348818354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,430,06-05-21 13:10,103.71347779999999,1.2861663909999999,2021-06-05,13:10:00,Morning,POINT (103.71347779999999 1.2861663909999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,431,22-02-22 04:23,103.87548709999999,1.4369020609999998,2022-02-22,04:23:00,Evening,POINT (103.87548709999999 1.4369020609999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,432,25-05-21 00:42,103.8501334,1.322248448,2021-05-25,00:42:00,Evening,POINT (103.8501334 1.322248448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,433,14-10-20 05:40,103.90314359999999,1.432161276,2020-10-14,05:40:00,Evening,POINT (103.90314359999999 1.432161276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,434,14-11-20 11:49,103.8245321,1.328695723,2020-11-14,11:49:00,Morning,POINT (103.8245321 1.328695723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,435,15-09-21 18:39,103.7988005,1.319084769,2021-09-15,18:39:00,Evening,POINT (103.7988005 1.319084769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,436,29-10-20 19:34,103.7625368,1.309688882,2020-10-29,19:34:00,Evening,POINT (103.7625368 1.309688882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,437,04-01-22 11:35,103.7242574,1.434107089,2022-04-01,11:35:00,Morning,POINT (103.7242574 1.434107089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,438,21-07-21 23:00,103.7890605,1.405675236,2021-07-21,23:00:00,Evening,POINT (103.7890605 1.405675236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,439,16-06-21 09:22,103.7815915,1.309176849,2021-06-16,09:22:00,Morning,POINT (103.7815915 1.309176849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,440,09-07-21 13:40,103.9439819,1.390619332,2021-09-07,13:40:00,Morning,POINT (103.9439819 1.390619332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,441,20-01-21 12:40,103.8479981,1.404043758,2021-01-20,12:40:00,Morning,POINT (103.8479981 1.404043758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,442,10-02-21 03:54,103.8762148,1.3462688809999999,2021-10-02,03:54:00,Evening,POINT (103.8762148 1.3462688809999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,443,24-10-21 11:46,103.8291032,1.323086191,2021-10-24,11:46:00,Morning,POINT (103.8291032 1.323086191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,444,18-08-21 10:49,103.7688814,1.37649545,2021-08-18,10:49:00,Morning,POINT (103.7688814 1.37649545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,445,26-12-21 00:22,103.7051574,1.373253911,2021-12-26,00:22:00,Evening,POINT (103.7051574 1.373253911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,446,13-03-21 11:29,103.8628198,1.3816777409999998,2021-03-13,11:29:00,Morning,POINT (103.8628198 1.3816777409999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,447,27-12-21 11:55,103.84392659999999,1.335387505,2021-12-27,11:55:00,Morning,POINT (103.84392659999999 1.335387505),3114.0,Singapore,SG,144,,310144,,Lorong 1 Toa Payoh,,,,,,,residential,,,,,,,0,,,,,2000,,170090280.0,0.0,-1.0,"{""residential"":""HDB""}",way,,
447,448,30-12-21 12:39,103.9442945,1.270341052,2021-12-30,12:39:00,Morning,POINT (103.9442945 1.270341052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,449,16-02-21 06:08,103.8277968,1.283300671,2021-02-16,06:08:00,Morning,POINT (103.8277968 1.283300671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,450,14-10-20 18:18,103.9520542,1.411847399,2020-10-14,18:18:00,Evening,POINT (103.9520542 1.411847399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,451,02-02-21 12:52,103.7679102,1.3814153869999999,2021-02-02,12:52:00,Morning,POINT (103.7679102 1.3814153869999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,452,23-08-21 07:34,103.9192903,1.242176758,2021-08-23,07:34:00,Morning,POINT (103.9192903 1.242176758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,453,15-07-21 13:15,103.7454343,1.390844964,2021-07-15,13:15:00,Morning,POINT (103.7454343 1.390844964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,454,21-04-21 15:59,103.8602319,1.25368899,2021-04-21,15:59:00,Morning,POINT (103.8602319 1.25368899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,455,14-02-21 15:07,103.9257072,1.373530355,2021-02-14,15:07:00,Morning,POINT (103.9257072 1.373530355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,456,02-01-21 02:01,103.87724870000001,1.414999055,2021-02-01,02:01:00,Evening,POINT (103.87724870000001 1.414999055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,457,21-11-21 14:56,103.7308699,1.4008243230000001,2021-11-21,14:56:00,Morning,POINT (103.7308699 1.4008243230000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,458,06-05-21 05:32,103.8907628,1.328311148,2021-06-05,05:32:00,Evening,POINT (103.8907628 1.328311148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,459,25-12-20 13:20,103.8470206,1.4369593669999998,2020-12-25,13:20:00,Morning,POINT (103.8470206 1.4369593669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,460,07-05-21 17:24,103.851974,1.353673057,2021-07-05,17:24:00,Morning,POINT (103.851974 1.353673057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,461,11-01-22 23:13,103.8342504,1.321791544,2022-11-01,23:13:00,Evening,POINT (103.8342504 1.321791544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,462,16-03-21 15:02,103.9398176,1.254393143,2021-03-16,15:02:00,Morning,POINT (103.9398176 1.254393143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,463,07-11-20 03:43,103.8078814,1.3505789119999998,2020-07-11,03:43:00,Evening,POINT (103.8078814 1.3505789119999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,464,12-06-21 11:10,103.7665118,1.329501377,2021-12-06,11:10:00,Morning,POINT (103.7665118 1.329501377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,465,21-12-21 04:38,103.89069190000001,1.28967116,2021-12-21,04:38:00,Evening,POINT (103.89069190000001 1.28967116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,466,30-10-21 13:24,103.8523552,1.345752623,2021-10-30,13:24:00,Morning,POINT (103.8523552 1.345752623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,467,22-12-20 04:27,103.78228299999999,1.275690582,2020-12-22,04:27:00,Evening,POINT (103.78228299999999 1.275690582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,468,11-07-21 11:06,103.73666379999999,1.425928544,2021-11-07,11:06:00,Morning,POINT (103.73666379999999 1.425928544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,469,20-11-20 19:05,103.747855,1.327037944,2020-11-20,19:05:00,Evening,POINT (103.747855 1.327037944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,470,25-07-21 07:32,103.8964684,1.4247998259999999,2021-07-25,07:32:00,Morning,POINT (103.8964684 1.4247998259999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,471,02-09-21 14:18,103.9639986,1.37602039,2021-02-09,14:18:00,Morning,POINT (103.9639986 1.37602039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,472,21-11-21 11:24,103.8569702,1.349352064,2021-11-21,11:24:00,Morning,POINT (103.8569702 1.349352064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,473,26-07-21 03:30,103.8928104,1.259902645,2021-07-26,03:30:00,Evening,POINT (103.8928104 1.259902645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,474,12-02-21 07:57,103.7490328,1.310201923,2021-12-02,07:57:00,Morning,POINT (103.7490328 1.310201923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,475,11-02-22 08:03,103.82128540000001,1.2728726000000001,2022-11-02,08:03:00,Morning,POINT (103.82128540000001 1.2728726000000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,476,17-11-20 12:34,103.9139603,1.424211315,2020-11-17,12:34:00,Morning,POINT (103.9139603 1.424211315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,477,07-08-21 18:10,103.7382237,1.299216519,2021-07-08,18:10:00,Evening,POINT (103.7382237 1.299216519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,478,17-02-21 18:37,103.8194555,1.425500954,2021-02-17,18:37:00,Evening,POINT (103.8194555 1.425500954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,479,07-07-21 00:25,103.795843,1.421079541,2021-07-07,00:25:00,Evening,POINT (103.795843 1.421079541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,480,10-12-21 22:29,103.7211876,1.361862726,2021-10-12,22:29:00,Evening,POINT (103.7211876 1.361862726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,481,17-11-20 08:39,103.9167584,1.386203132,2020-11-17,08:39:00,Morning,POINT (103.9167584 1.386203132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,482,30-11-21 00:48,103.85698190000001,1.41514607,2021-11-30,00:48:00,Evening,POINT (103.85698190000001 1.41514607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,483,23-07-21 06:48,103.9068354,1.40271274,2021-07-23,06:48:00,Morning,POINT (103.9068354 1.40271274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,484,19-11-20 06:08,103.8597304,1.303258145,2020-11-19,06:08:00,Morning,POINT (103.8597304 1.303258145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,485,05-02-22 00:17,103.8637649,1.244873772,2022-05-02,00:17:00,Evening,POINT (103.8637649 1.244873772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,486,31-12-21 20:13,103.8254231,1.369412001,2021-12-31,20:13:00,Evening,POINT (103.8254231 1.369412001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,487,06-10-21 20:24,103.9654972,1.379073131,2021-06-10,20:24:00,Evening,POINT (103.9654972 1.379073131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,488,20-12-21 10:32,103.8843625,1.4162852780000001,2021-12-20,10:32:00,Morning,POINT (103.8843625 1.4162852780000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,489,22-10-21 04:28,103.93831209999999,1.264994019,2021-10-22,04:28:00,Evening,POINT (103.93831209999999 1.264994019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,490,08-10-21 04:39,103.9473127,1.3523669969999998,2021-08-10,04:39:00,Evening,POINT (103.9473127 1.3523669969999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,491,20-04-21 23:37,103.7281415,1.245658621,2021-04-20,23:37:00,Evening,POINT (103.7281415 1.245658621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,492,17-01-22 11:39,103.7453229,1.267736015,2022-01-17,11:39:00,Morning,POINT (103.7453229 1.267736015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,493,28-01-21 03:30,103.71727170000001,1.239272707,2021-01-28,03:30:00,Evening,POINT (103.71727170000001 1.239272707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,494,30-11-20 15:13,103.81262840000001,1.4353054330000001,2020-11-30,15:13:00,Morning,POINT (103.81262840000001 1.4353054330000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,495,06-05-21 22:13,103.7559543,1.3203801259999999,2021-06-05,22:13:00,Evening,POINT (103.7559543 1.3203801259999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,496,23-06-21 06:02,103.7037579,1.322500305,2021-06-23,06:02:00,Morning,POINT (103.7037579 1.322500305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,497,02-01-21 10:44,103.69634309999999,1.239606636,2021-02-01,10:44:00,Morning,POINT (103.69634309999999 1.239606636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,498,09-05-21 02:52,103.6997569,1.282279739,2021-09-05,02:52:00,Evening,POINT (103.6997569 1.282279739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,499,05-10-21 04:02,103.697788,1.384097446,2021-05-10,04:02:00,Evening,POINT (103.697788 1.384097446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,500,24-01-22 03:15,103.8540497,1.361329199,2022-01-24,03:15:00,Evening,POINT (103.8540497 1.361329199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,501,10-03-21 17:02,103.8224311,1.355504896,2021-10-03,17:02:00,Morning,POINT (103.8224311 1.355504896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,502,21-03-21 08:10,103.8037423,1.367087801,2021-03-21,08:10:00,Morning,POINT (103.8037423 1.367087801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,503,20-06-21 02:51,103.9296312,1.304067908,2021-06-20,02:51:00,Evening,POINT (103.9296312 1.304067908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,504,28-11-21 04:26,103.90061329999999,1.320140842,2021-11-28,04:26:00,Evening,POINT (103.90061329999999 1.320140842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,505,23-04-21 22:15,103.7405354,1.367429802,2021-04-23,22:15:00,Evening,POINT (103.7405354 1.367429802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,506,15-12-21 04:06,103.725899,1.235340893,2021-12-15,04:06:00,Evening,POINT (103.725899 1.235340893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,507,19-03-21 02:37,103.8646198,1.414067437,2021-03-19,02:37:00,Evening,POINT (103.8646198 1.414067437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,508,27-04-22 03:01,103.8523428,1.276416995,2022-04-27,03:01:00,Evening,POINT (103.8523428 1.276416995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,509,25-11-21 22:13,103.82945240000001,1.305053603,2021-11-25,22:13:00,Evening,POINT (103.82945240000001 1.305053603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,510,21-10-20 09:46,103.9421255,1.37865069,2020-10-21,09:46:00,Morning,POINT (103.9421255 1.37865069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,511,20-04-21 00:11,103.8230372,1.258375773,2021-04-20,00:11:00,Evening,POINT (103.8230372 1.258375773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,512,05-01-22 09:41,103.738569,1.257910364,2022-05-01,09:41:00,Morning,POINT (103.738569 1.257910364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,513,27-06-21 12:37,103.8835331,1.316785677,2021-06-27,12:37:00,Morning,POINT (103.8835331 1.316785677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,514,13-10-20 10:11,103.77068059999999,1.2390243570000001,2020-10-13,10:11:00,Morning,POINT (103.77068059999999 1.2390243570000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,515,21-11-20 09:40,103.8064897,1.329909451,2020-11-21,09:40:00,Morning,POINT (103.8064897 1.329909451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,516,17-04-22 00:52,103.92287359999999,1.273829796,2022-04-17,00:52:00,Evening,POINT (103.92287359999999 1.273829796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,517,03-02-21 22:17,103.9586137,1.356358493,2021-03-02,22:17:00,Evening,POINT (103.9586137 1.356358493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,518,09-10-20 01:54,103.9356892,1.3483421169999998,2020-09-10,01:54:00,Evening,POINT (103.9356892 1.3483421169999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,519,11-04-22 20:03,103.7670893,1.301161924,2022-11-04,20:03:00,Evening,POINT (103.7670893 1.301161924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,520,14-04-21 04:27,103.8904457,1.310298452,2021-04-14,04:27:00,Evening,POINT (103.8904457 1.310298452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,521,02-07-21 06:39,103.7605458,1.39890888,2021-02-07,06:39:00,Morning,POINT (103.7605458 1.39890888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,522,28-02-21 21:36,103.7683301,1.3203460679999999,2021-02-28,21:36:00,Evening,POINT (103.7683301 1.3203460679999999),3990.0,Singapore,SG,371,,120371,,Clementi Avenue 4,,,,,,,residential,,,12,,,,,,,,,,,173551060.0,0.0,-1.0,"{""residential"":""HDB""}",way,,
522,523,22-07-21 13:50,103.80509479999999,1.303365134,2021-07-22,13:50:00,Morning,POINT (103.80509479999999 1.303365134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,524,29-01-21 18:30,103.84554609999999,1.255839535,2021-01-29,18:30:00,Evening,POINT (103.84554609999999 1.255839535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,525,28-01-21 10:11,103.8450284,1.2971458820000001,2021-01-28,10:11:00,Morning,POINT (103.8450284 1.2971458820000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,526,11-03-22 23:53,103.7066143,1.243424105,2022-11-03,23:53:00,Evening,POINT (103.7066143 1.243424105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,527,02-12-21 03:57,103.69875909999999,1.418404419,2021-02-12,03:57:00,Evening,POINT (103.69875909999999 1.418404419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,528,18-03-21 03:33,103.916578,1.340081435,2021-03-18,03:33:00,Evening,POINT (103.916578 1.340081435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,529,31-12-20 12:51,103.8336793,1.391021162,2020-12-31,12:51:00,Morning,POINT (103.8336793 1.391021162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,530,21-12-20 19:53,103.7714386,1.405833946,2020-12-21,19:53:00,Evening,POINT (103.7714386 1.405833946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,531,31-03-21 15:55,103.7766759,1.2986281709999998,2021-03-31,15:55:00,Morning,POINT (103.7766759 1.2986281709999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,532,27-01-21 09:53,103.85230379999999,1.4066510069999998,2021-01-27,09:53:00,Morning,POINT (103.85230379999999 1.4066510069999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,533,11-02-22 01:46,103.7488791,1.3320721640000002,2022-11-02,01:46:00,Evening,POINT (103.7488791 1.3320721640000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,534,10-07-21 22:55,103.7569969,1.3845976619999998,2021-10-07,22:55:00,Evening,POINT (103.7569969 1.3845976619999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,535,27-02-22 16:26,103.7709459,1.352692248,2022-02-27,16:26:00,Morning,POINT (103.7709459 1.352692248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,536,06-02-22 14:23,103.7258142,1.390452241,2022-06-02,14:23:00,Morning,POINT (103.7258142 1.390452241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,537,26-12-20 22:24,103.87432629999999,1.4320183000000002,2020-12-26,22:24:00,Evening,POINT (103.87432629999999 1.4320183000000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,538,10-10-20 06:31,103.8422444,1.41823014,2020-10-10,06:31:00,Morning,POINT (103.8422444 1.41823014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,539,13-04-21 12:25,103.8292338,1.315971162,2021-04-13,12:25:00,Morning,POINT (103.8292338 1.315971162),6614.0,,,21,,259850,,Balmoral Park,,,,,,,residential,,,,,,,,,,,,,,380509070.0,0.0,-1.0,,way,,
539,540,16-12-21 12:17,103.85788240000001,1.2671909609999998,2021-12-16,12:17:00,Morning,POINT (103.85788240000001 1.2671909609999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,541,16-06-21 22:03,103.91292469999999,1.3539995169999999,2021-06-16,22:03:00,Evening,POINT (103.91292469999999 1.3539995169999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,542,31-12-21 18:49,103.7688058,1.332425826,2021-12-31,18:49:00,Evening,POINT (103.7688058 1.332425826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,543,17-12-20 21:07,103.8896225,1.301865024,2020-12-17,21:07:00,Evening,POINT (103.8896225 1.301865024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,544,08-06-21 19:55,103.76224,1.3300424020000001,2021-08-06,19:55:00,Evening,POINT (103.76224 1.3300424020000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,545,15-12-21 15:19,103.73636850000001,1.356639481,2021-12-15,15:19:00,Morning,POINT (103.73636850000001 1.356639481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,546,31-12-21 17:28,103.8358322,1.30964044,2021-12-31,17:28:00,Morning,POINT (103.8358322 1.30964044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,547,27-01-22 22:46,103.8156231,1.3785885519999999,2022-01-27,22:46:00,Evening,POINT (103.8156231 1.3785885519999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,548,30-12-20 20:03,103.92287809999999,1.283590083,2020-12-30,20:03:00,Evening,POINT (103.92287809999999 1.283590083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,549,16-01-21 10:11,103.74279940000001,1.398157954,2021-01-16,10:11:00,Morning,POINT (103.74279940000001 1.398157954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,550,20-11-21 20:04,103.9420046,1.2699818859999998,2021-11-20,20:04:00,Evening,POINT (103.9420046 1.2699818859999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,551,26-11-20 05:36,103.7282996,1.418103516,2020-11-26,05:36:00,Evening,POINT (103.7282996 1.418103516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,552,20-07-21 01:32,103.90983620000002,1.329879662,2021-07-20,01:32:00,Evening,POINT (103.90983620000002 1.329879662),1419.0,Singapore,,109,,470109,,Bedok Reservoir Road,,,,,,,residential,,,4,,,,,,,,,,,110254890.0,0.0,-1.0,"{""residential"":""HDB"",""year"":""1985""}",way,,
552,553,07-03-21 21:06,103.7918932,1.417977448,2021-07-03,21:06:00,Evening,POINT (103.7918932 1.417977448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,554,10-09-21 09:00,103.9011045,1.417246944,2021-10-09,09:00:00,Morning,POINT (103.9011045 1.417246944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,555,14-11-20 04:47,103.8143231,1.329709367,2020-11-14,04:47:00,Evening,POINT (103.8143231 1.329709367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,556,22-04-22 14:27,103.746337,1.236353834,2022-04-22,14:27:00,Morning,POINT (103.746337 1.236353834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,557,27-08-21 11:45,103.74169090000001,1.3000885290000002,2021-08-27,11:45:00,Morning,POINT (103.74169090000001 1.3000885290000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,558,08-07-21 12:55,103.8452696,1.392205381,2021-08-07,12:55:00,Morning,POINT (103.8452696 1.392205381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,559,05-03-22 07:53,103.79969709999999,1.3127824240000001,2022-05-03,07:53:00,Morning,POINT (103.79969709999999 1.3127824240000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,560,05-01-21 03:40,103.93172609999999,1.294142578,2021-05-01,03:40:00,Evening,POINT (103.93172609999999 1.294142578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,561,18-03-21 05:34,103.70115849999999,1.376110973,2021-03-18,05:34:00,Evening,POINT (103.70115849999999 1.376110973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,562,02-09-21 18:31,103.9099662,1.4299884369999998,2021-02-09,18:31:00,Evening,POINT (103.9099662 1.4299884369999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
